order_number,material,material_description,scheduled_start,scheduled_finish,target_quantity,confirmed_quantity,customer,priority,is_released,is_australia,system_status,user_status,picked,ready_for_production,production_state,scheduling_pool,bench_work_centres,bench_operations,bench_remaining_minutes,bench_operation_count
200234282538,EP6008-000,SMOE-64730,14.09.2026,14.09.2026,35,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,222,1
200234283903,2107225-1,S/ENS COQUIILLE JNC 240,19.08.2026,19.08.2026,49,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ RELR SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,98,1
200234292814,EN3089-000,CATJ-24C/1XU-3HL-CZ01,06.08.2026,06.08.2026,10,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,197,1
200234292937,EP6010-000,SMOE-64732,30.07.2026,30.07.2026,6,0,Cable Services Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*,COMP PREP,yes,yes,READY,CSKI_MVKI,MVKI-1,0010,138,1
200234292946,EP6008-000,SMOE-64730,15.09.2026,15.09.2026,12,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,136,1
200234303620,528687-000,SMOE-62542,30.07.2026,30.07.2026,40,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,307,1
200234303625,EK3592-000,SMOE-64549,03.08.2026,03.08.2026,12,0,UK Power Networks(Operations) Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,257,1
200234304741,CP8419-000,CATJ-12F/3XU-6SB-GB03,24.09.2026,24.09.2026,1,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,106,1
200234311542,CR2269-000,CSJR-24D/1XU-1XU-NL01,04.09.2026,07.09.2026,118,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,441,1
200234313079,CS1219-000,CSJT-12B/1XU-1XU-GB01,29.10.2026,29.10.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,120,1
200234313142,CR0671-000,CSJT-12B/3XU-3XU-GB01,29.10.2026,29.10.2026,35,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,198,1
200234313258,CR0675-000,CATJ-12C/3XU-3SB-GB01,29.10.2026,29.10.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,291,1
200234319705,839121-000,SHSS-12B-IND,07.09.2026,07.09.2026,5,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,87,1
200234319760,E07331-000,SMOE-63180,22.09.2026,22.09.2026,5,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,132,1
200234320166,EK3584-000,SMOE-64544,18.08.2026,18.08.2026,5,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,85,1
200234322883,D41410-005,CSJA-24C/1XU-1XU-M1,09.09.2026,10.09.2026,300,0,IFK Gesellschaft Mbh,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1034,1
200234322886,CJ9877-005,CSJA-24D/1XU-1XU-M,30.09.2026,30.09.2026,100,0,IFK Gesellschaft Mbh,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,372,1
200234329763,E07331-000,SMOE-63180,22.09.2026,22.09.2026,4,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,125,1
200234330069,172599-000,SMOE-62546,14.09.2026,14.09.2026,3,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,154,1
200234330071,515507-000,SMOE-62668,07.09.2026,07.09.2026,1,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,109,1
200234330073,891265-000,SMOE-62754,14.09.2026,15.09.2026,10,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,237,1
200234330076,E25698-000,SMOE-63413,07.08.2026,07.08.2026,4,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,216,1
200234330239,CJ4598-000,SMOE-63634,07.08.2026,07.08.2026,2,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,145,1
200234330241,EP6010-000,SMOE-64732,07.08.2026,07.08.2026,4,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,130,1
200234340908,EB3902-000,BAH-028000577,06.08.2026,06.08.2026,50,0,ESB,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,35,1
200234340912,EB3903-000,BAH-028000578,06.08.2026,06.08.2026,30,0,ESB,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,52,1
200234341426,EB9986-000,BAH-038080995,30.07.2026,30.07.2026,60,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0020 → 0030,188,3
200234342554,ED0007-000,BAH-038081015,07.08.2026,07.08.2026,4,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,21,2
200234342661,ED0008-000,BAH-038081016,07.08.2026,07.08.2026,3,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,16,2
200234349634,EK3578-000,SMOE-64543,11.08.2026,11.08.2026,28,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,133,1
200234349724,EP6008-000,SMOE-64730,14.09.2026,14.09.2026,35,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,222,1
200234350696,936473-000,SMOE-61987,06.08.2026,06.08.2026,1,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,164,1
200234350816,E07331-000,SMOE-63180,14.09.2026,14.09.2026,3,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,117,1
200234351232,EP0917-000,EPKT-17C1XI-GB01,15.10.2026,16.10.2026,32,0,NIE Networks Ltd,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,687,1
200234352481,ER8811-000,CSJA-24B2/1XU-1XU-PT01,19.08.2026,20.08.2026,170,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,596,1
200234352681,ER6384-000,CSJH-24B/3XU-3XU-M-NL01,15.09.2026,16.09.2026,150,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,906,1
200234352685,ER4231-000,CSJH-24B/1XU-3XU-M1-NL01,15.09.2026,16.09.2026,200,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1288,1
200234352759,EF9111-000,CSJA-17B/1XU-1XU-M-BE01,05.08.2026,07.08.2026,300,0,Resa Services S.A.,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1146,1
200234352768,ER6985-000,CSJA-ENDSEAL-KIT-C-NL01,29.07.2026,29.07.2026,10,0,Tyco Electronics Polska Sp z o.o.,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*,COMP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,118,1
200234353337,CJ9889-011,CSJA-24E/1XU-1XU-M2,05.08.2026,05.08.2026,30,0,Steinbacher Energie GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,168,1
200234353345,ER5489-000,CSJH-24C/1XU-1XU-M1-NL01,16.09.2026,16.09.2026,30,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,187,1
200234359533,ER4231-000,CSJH-24B/1XU-3XU-M1-NL01,16.09.2026,16.09.2026,4,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,112,1
200234361192,EF1234-000,BAH-038081489,03.08.2026,03.08.2026,100,0,UK Power Networks(Operations) Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,294,1
200234361577,EK3590-000,SMOE-64546,06.08.2026,06.08.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,167,1
200234361658,468515-000,SMOE-62534,13.08.2026,13.08.2026,12,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,173,1
200234361688,ET6009-000,CSJH-12B/1XU-1XU-GB01,31.07.2026,31.07.2026,30,0,Cable Services Ltd,5,yes,no,REL  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,180,1
200234361690,ER8811-000,CSJA-24B2/1XU-1XU-PT01,03.08.2026,03.08.2026,40,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,206,1
200234361692,ES7516-000,CSJH-12B/1XU-1XU-GB02,18.09.2026,18.09.2026,12,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,114,1
200234362161,ES7516-000,CSJH-12B/1XU-1XU-GB02,17.09.2026,17.09.2026,10,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,109,1
200234369342,E65890-000,SMOE-63361,15.09.2026,15.09.2026,4,0,Northern Powergrid,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,129,1
200234369441,EB9970-000,BAH-038080979,06.08.2026,06.08.2026,160,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,579,1
200234369646,CZ6105-000,SMOE-64344,24.08.2026,24.08.2026,40,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,565,1
200234369655,BM4747-000,CATJ-12F/3XU-6SB-GB04,27.08.2026,27.08.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,266,1
200234369656,CM9341-000,CSJA-24D/1XU-1XU-IE01,17.09.2026,21.09.2026,240,0,ESB,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1688,1
200234370680,CM9330-000,CSJA-24B/1XU-1XU-IE02,17.09.2026,21.09.2026,200,0,ESB,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,1407,1
200234370681,CM9341-000,CSJA-24D/1XU-1XU-IE01,21.09.2026,23.09.2026,200,0,ESB,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1422,1
200234370684,CR3646-000,CSJA-24E/1XU-1XU-IE01,18.09.2026,21.09.2026,3,0,ESB,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,108,1
200234370685,EN3046-000,CSJA-24E/1XU-1XU-DE01,26.08.2026,26.08.2026,18,0,Prego Services GmbH,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,145,1
200234370689,ES2307-000,CSJA-12C/1XU-1XU-M-DE03,12.08.2026,12.08.2026,33,0,GE Wind Energy GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,204,1
200234370690,EK6893-000,CSJA-12C/1XU-1XU-M-DE02,12.08.2026,12.08.2026,33,0,GE Wind Energy GmbH,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,182,1
200234370692,EN3089-000,CATJ-24C/1XU-3HL-CZ01,11.08.2026,11.08.2026,7,0,Kamat Spol. s r.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,172,1
200234370693,EN3089-000,CATJ-24C/1XU-3HL-CZ01,27.08.2026,27.08.2026,1,0,Kamat Spol. s r.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,120,1
200234370694,CU1818-000,CSJH-36E/1XU-1XU-GB03,07.08.2026,07.08.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,99,1
200234370695,ER4231-000,CSJH-24B/1XU-3XU-M1-NL01,16.09.2026,16.09.2026,4,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,112,1
200234370965,E07331-000,SMOE-63180,14.09.2026,14.09.2026,6,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,140,1
200234371756,EM9873-000,CSJ-BUILDUP-KIT-D-GB02,06.08.2026,06.08.2026,1,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,82,1
200234377305,EP6008-000,SMOE-64730,14.09.2026,14.09.2026,54,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,293,1
200234377450,CP8368-000,CSBJ-12F/3XU-6XU-GB01,03.08.2026,03.08.2026,1,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,97,1
200234378843,ER5491-000,CSJH-24E/1XU-1XU-M2-NL01,16.09.2026,16.09.2026,120,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,487,1
200234378853,D41410-011,CSJA-24C/1XU-1XU-M1,17.09.2026,21.09.2026,180,0,Blumenbecker Handel i Serwis,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,655,1
200234378856,D41410-011,CSJA-24C/1XU-1XU-M1,16.09.2026,16.09.2026,6,0,GRAMPER DOO,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,105,1
200234379003,BM8610-000,CSJH-24C/1XU-1XU-M1-DE01,23.09.2026,23.09.2026,300,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,408,1
200234379004,BM8610-000,CSJH-24C/1XU-1XU-M1-DE01,23.09.2026,23.09.2026,200,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,301,1
200234379409,EM9870-000,SMOE-64707,03.09.2026,03.09.2026,2,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,60,1
200234379412,288978-000,SMOE-63181,14.09.2026,14.09.2026,4,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,120,1
200234379581,799501-000,SHSS-12A-IND,06.08.2026,06.08.2026,10,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,95,1
200234379582,839121-000,SHSS-12B-IND,14.09.2026,14.09.2026,5,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,87,1
200234379596,936473-000,SMOE-61987,06.08.2026,06.08.2026,1,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,164,1
200234379766,EP6005-000,SMOE-64742,04.08.2026,04.08.2026,20,0,UK Power Networks(Operations) Ltd,5,yes,no,REL  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,257,1
200234379832,ES7516-000,CSJH-12B/1XU-1XU-GB02,07.08.2026,07.08.2026,10,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,109,1
200234396592,D41410-005,CSJA-24C/1XU-1XU-M1,04.08.2026,05.08.2026,200,0,IFK Gesellschaft Mbh,5,yes,no,REL  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,718,1
200234396593,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,05.08.2026,06.08.2026,313,0,Ensto Nor AS,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP RELR SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,693,1
200234397498,839121-000,SHSS-12B-IND,14.09.2026,14.09.2026,10,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,102,1
200234397670,953163-000,SMOE-62753,29.09.2026,29.09.2026,1,0,Tyco Electronics UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,90,1
200234397800,891265-000,SMOE-62754,15.09.2026,15.09.2026,1,0,Tyco Electronics UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,204,1
200234400123,EB9976-000,BAH-038080985,07.08.2026,07.08.2026,10,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,34,2
200234400125,ED0003-000,BAH-038081011,07.08.2026,07.08.2026,5,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,17,2
200234418416,EP3147-000,BAH-038081651,31.07.2026,31.07.2026,4,0,Wolseley UK Limited,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,13,2
200234418538,ED0001-000,BAH-038081009,31.07.2026,31.07.2026,4,0,Wolseley UK Limited,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM SETC,COMP PREP,yes,yes,READY,LVPA,LVPA-5,0010 → 0030,13,2
200234418662,EB9972-000,BAH-038080981,30.07.2026,30.07.2026,36,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,136,2
200234418667,ED0003-000,BAH-038081011,30.07.2026,30.07.2026,14,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,49,2
200234419562,EN2004-000,TSJ-WA180,30.07.2026,30.07.2026,160,0,TE Connectivity Australia Pty Ltd,5,yes,yes,REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*,COMP PREP,yes,yes,READY,LVPA,LVPA-5,0010,532,1
200234423009,EB9985-000,BAH-038080994,30.07.2026,30.07.2026,100,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*,COMP PREP,yes,yes,READY,LVPA,LVPA-5,0010,362,1
200234423013,EN1410-000,BAH-038081551,04.08.2026,06.08.2026,500,0,Northern Powergrid,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0005 → 0010,2059,2
200234423248,EB9973-000,BAH-038080982,31.07.2026,31.07.2026,10,0,Cable Services Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,PREP,yes,yes,READY,LVPA,LVPA-2 / LVPA-5,0010 → 0020,41,2
200234423413,EB9973-000,BAH-038080982,05.08.2026,05.08.2026,28,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,115,2
200234424741,EP6008-000,SMOE-64730,15.09.2026,15.09.2026,20,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,166,1
200234424746,172599-000,SMOE-62546,31.07.2026,31.07.2026,10,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,192,1
200234424749,891265-000,SMOE-62754,14.09.2026,15.09.2026,6,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,222,1
200234425506,CP8368-000,CSBJ-12F/3XU-6XU-GB01,03.08.2026,03.08.2026,3,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,115,1
200234437986,EP6008-000,SMOE-64730,14.09.2026,14.09.2026,35,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,222,1
200234440565,ER6980-000,CSJA-24E/1XU-1XU-NL01,21.08.2026,24.08.2026,108,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,584,1
200234440567,EN2814-000,CSJA-36E/1XU-1XU-M1-NO01,03.08.2026,03.08.2026,6,0,Ensto Nor AS,5,yes,no,REL  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,103,1
200234440568,EN2814-000,CSJA-36E/1XU-1XU-M1-NO01,07.08.2026,07.08.2026,9,0,Ensto Nor AS,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,110,1
200234440569,EN2814-000,CSJA-36E/1XU-1XU-M1-NO01,07.08.2026,07.08.2026,6,0,Ensto Nor AS,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,103,1
200234440572,ES7521-000,CSEH-12D/1XU-GB02,21.08.2026,21.08.2026,1,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,88,1
200234440573,ER4231-000,CSJH-24B/1XU-3XU-M1-NL01,13.10.2026,14.10.2026,200,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1288,1
